dialogueId,utteranceNo,authorRole,utterances,Marker1,Marker2,Cause1,Cause2
3726,15,victim,"Yes, I have made him blocked him on WhatsApp and Facebook, but I can't stop him from sending text messages. That bastard is doing all this now. ",,,"I have made him blocked him on WhatsApp and Facebook, but I can't stop him from sending text messages",
3726,16,counselor,"Thanks for replying to us with patience. As per the primary investigation, it seems that  you are facing the issue of stalking which is a criminal offense under Section 354D of IPC through the Criminal Law (Amendment) Act, 2013 and Section 67 of Information Technology(Amendment) Act 2008. You can take legal action under Cyber Cell, NCW and MWCD in this matter. ",it seems that you are facing the issue of stalking,,,
3726,17,victim,I want to make a complaint against him through the Cyber Cell.,,,,
3726,18,counselor,Would you like to file online/offline complaint option?,,,,
3726,19,victim,Help me with an online option.,,,,
3726,20,counselor,"Yes sure, please log on to www.cybercrime.gov.in and proceed with the ""Report other Cyber Crime"" tab option. ",,,,
3726,21,victim,Is it the complete detail?,,,,
3726,22,counselor,"For details, please click on www.cybercrime.gov.in and click on ""Report Other Cyber Crime"" and click on it and again click on ""File a Complain"" and click on to proceed and fill in the details or yours and the harasser after creating login credentials and click on ""Submit"". ",,,,
3726,23,victim,What is the purpose of the National Cyber Crime Reporting Portal?,,,,
3726,24,counselor,"This portal is an initiative of Government of India to facilitate victims/ complainants to report cyber crime complaints online. This portal caters all types of cyber crime complaints including complaints pertaining to online Child Pornography (CP), Child Sexual Abuse Material (CSAM) or sexually explicit content such as Rape/Gang Rape (CP/RGR) content and other cyber crimes such as mobile crimes, online and social media crimes, online financial frauds, ransomware, hacking, cryptocurrency crimes and online cyber trafficking. ",,,,
3726,25,victim,Can I report a complaint without uploading any information?,,,,
3726,26,counselor,It is recommended that you provide as much information about the complaint as possible so that the police authorities working on the complaint are able to take appropriate and prompt action.,,,,
3726,27,victim,Thanks a lot for all the help. Bye.,,,,
3726,28,counselor,Have a nice day. Thanks for contacting us at Rakshak.,,,,
3727,0,counselor,Very good morning this is Rakshak here. May I help you?,,,,
3727,1,victim,"Would you please help me, Rakshak? I am in great trouble.   ",I am in great trouble.,,,
3727,2,counselor,"Yes sure, we are here to help you by all the way. Would you please share that to whom I am interacting with? ","Yes sure, we are here to help you by all the way",,,
3727,3,victim,I am not able to tell my name due to security reasons. Would you still help me?,,,,
3727,4,counselor,"Sorry, we haven't intended to make you annoyed. We are pleased to serve you without knowing your details. Would you please share your problem in detail to assist you in a better way? ","Sorry, we haven't intended to make you annoyed",,,
3727,5,victim,I am a nurse in a hospital and my senior doctor is torturing me by sending messages and following me on my social media. I am fed of him.,I am fed of him.,,my senior doctor is torturing me by sending messages and following me on my social media,
3727,6,counselor,Would you tell me why he is doin this to you?,,,,
3727,7,victim,That bastard wants a physical relation with me during the absence of his wife.,,,That bastard wants a physical relation with me during the absence of his wife,
3727,8,counselor,Sorry to hear this. Would you please tell me that for how long you are facing this issue?,Sorry to hear this,,,
3727,9,victim,That rascal is troubling me for the last three months.,That rascal is troubling me for the last three months.,,,
3727,10,counselor,"Oh, please be strong to handle this situation. Would you please tell me that which kind of messages he sends to you?   ","Oh, please be strong to handle this situation.",,,
3727,11,victim,He is sending me lustful messages with images that he will fuck me like this.,,,He is sending me lustful messages with images that he will fuck me,
3727,12,counselor,"Oh, I understand that you are going through hard time. Would you tell me on which social platform he messages you? ",I understand that you are going through hard time.,,,
